Id,SalePrice
1757,127539.43211958712
1758,141253.89605242672
1759,161848.11362917116
1760,161935.00725496685
1761,149830.16747249072
1762,174325.2366120904
1763,166433.26146102315
1764,115411.24944825076
1765,170479.40703436852
1766,176068.33792184564
1767,206208.4984250033
1768,152697.42615522846
1769,183023.820731296
1770,147318.84163479175
1771,130064.78692251146
1772,142036.11742438603
1773,136546.63551735814
1774,124107.49574550761
1775,146178.5844544252
1776,128639.7324093367
1777,120270.04981064926
1778,150453.86915457214
1779,117525.89037293068
1780,166423.9595265631
1781,135466.22717403065
1782,95266.2828846659
1783,134346.79645874893
1784,104326.77862057439
1785,121853.0639204056
1786,145511.70581783113
1787,170373.1829615793
1788,46968.46023816355
1789,97065.01140578948
1790,94104.88520458488
1791,178888.489086399
1792,154391.0242502719
1793,135877.81968465878
1794,147723.89883435413
1795,132505.1432939451
1796,126173.63539305735
1797,117917.44061839212
1798,125661.77102457001
1799,121163.97124532393
1800,126147.11293400044
1801,129583.53269198452
1802,135479.70929548788
1803,151611.9856687829
1804,138940.23459234912
1805,137973.28853002726
1806,115811.16136793407
1807,130730.38085957304
1808,126754.09515582492
1809,118124.7828929366
1810,153135.6713651129
1811,104108.48030602689
1812,101339.6924260165
1813,117124.35403927455
1814,100581.12599014718
1815,56077.3986909536
1816,99538.08693401181
1817,121744.0885975147
1818,146548.16719399265
1819,120722.98866329991
1820,60454.61505196149
1821,114109.05948612462
1822,154674.99884494272
1823,36701.70234597778
1824,151892.0919997501
1825,132392.1091719881
1826,94186.43524214033
1827,103239.87225285296
1828,137170.1731958345
1829,112161.15049752443
1830,156348.37755186154
1831,164335.40832251828
1832,82248.38579907801
1833,132251.76332068088
1834,129107.3041091216
1835,148607.64756232576
1836,130302.45666527041
1837,80322.99448578786
1838,113925.2454486129
1839,83545.5776124829
1840,170520.79783648226
1841,144812.29075599104
1842,71771.13466650748
1843,136961.83183774556
1844,147068.82729679305
1845,136374.4822593684
1846,151488.4515264482
1847,152002.628067778
1848,54346.72952031281
1849,124222.9761103774
1850,123285.91374715716
1851,155291.64295350708
1852,132031.2730219579
1853,132940.47714423505
1854,171812.48513270123
1855,125335.70515031941
1856,221592.8584899911
1857,155396.61010186755
1858,136269.8878084667
1859,120124.63012740463
1860,154591.79778080064
1861,120628.64149111196
1862,304147.71236092964
1863,306009.10449825117
1864,306009.10449825117
1865,343549.0567215031
1866,339261.7752147292
1867,241419.4260485367
1868,297673.61972738017
1869,209635.07241129383
1870,232715.81515518707
1871,253482.86939530584
1872,168090.7306129427
1873,228040.45025950696
1874,142512.54911077034
1875,202191.96569636208
1876,195097.8107210075
1877,208373.3218242038
1878,211515.5191274051
1879,141943.84376392592
1880,134602.3964770116
1881,227003.3718078967
1882,246825.98919271
1883,193256.11236621047
1884,208303.86863435464
1885,264916.87509104534
1886,302415.8590373877
1887,206807.83264151798
1888,280875.98981782555
1889,161344.93327756494
1890,135760.74223832763
1891,143701.7102356548
1892,104911.77060968052
1893,135891.4478529506
1894,126641.82493254058
1895,138590.31355896956
1896,126835.00851595745
1897,109294.76199601198
1898,110513.68379482643
1899,156130.58730226138
1900,168081.11230210704
1901,179816.12403726194
1902,140622.6308928795
1903,211406.82540703088
1904,145923.56841244604
1905,203684.07351520524
1906,176128.57108184276
1907,214990.16657702238
1908,115660.8387631808
1909,137563.64378098352
1910,126635.39335572373
1911,235103.03376144945
1912,298627.6967642929
1913,147830.83905096626
1914,43721.20867725846
1915,317494.97500898084
1916,62747.125512976236
1917,253333.8132043603
1918,134383.89953161782
1919,166944.13731517372
1920,137545.70132610205
1921,427006.11922879063
1922,324425.0888567006
1923,221203.23696775068
1924,220679.6402072981
1925,214179.56131316474
1926,379193.0860540805
1927,139888.58451468952
1928,150699.1694545311
1929,128177.23113297824
1930,134207.51563457088
1931,145017.3974905491
1932,137750.4087201833
1933,194095.86364186264
1934,184007.71340719855
1935,176726.73525375442
1936,184960.8655571008
1937,187427.51488170767
1938,174622.17586198574
1939,248039.86708474948
1940,184507.0508760071
1941,175247.5148958919
1942,185966.87381952646
1943,214916.18510413365
1944,328973.7441866675
1945,389870.2359087979
1946,132168.26035202027
1947,346107.14389591396
1948,181101.48235792515
1949,241801.500073772
1950,181969.07098853582
1951,264775.16611542576
1952,215114.4983187963
1953,166869.1226320221
1954,185541.873480797
1955,127864.33462328392
1956,306844.2907251478
1957,149533.96405181987
1958,287480.4621099323
1959,133515.9525491295
1960,118555.73470620086
1961,116936.97309208555
1962,96343.72166250137
1963,109571.65842299418
1964,109697.28618436308
1965,143683.56684476804
1966,139817.0128575483
1967,297690.1179392032
1968,437544.9980008134
1969,402065.3304445288
1970,463869.52649601875
1971,457890.45690673543
1972,390564.5841015228
1973,265085.6983826024
1974,307169.59542175924
1975,536645.9294094112
1976,261723.3508011025
1977,362539.3424931176
1978,416989.0640575107
1979,318821.121384203
1980,200273.96075726085
1981,343225.48891077534
1982,241898.9195943001
1983,224019.64461213385
1984,165666.41452824787
1985,202422.32271733688
1986,208359.96627503878
1987,183948.5740012856
1988,178103.35037562982
1989,192571.6884962416
1990,219319.70230851002
1991,263257.2121106582
1992,222799.67409306346
1993,163226.33797629364
1994,239906.70313988454
1995,183021.47242996612
1996,240129.7277306728
1997,318323.69727749884
1998,347461.09581237554
1999,258960.18112266663
2000,308742.8350137899
2001,260944.3794672685
2002,233933.44432898727
2003,229299.68960008808
2004,265962.1485159536
2005,227947.40282683447
2006,232443.7466123451
2007,235988.18421940072
2008,227457.96822249485
2009,187357.23226104112
2010,190933.80982812552
2011,141187.4581826526
2012,171112.26133379652
2013,186617.025423324
2014,188740.79390786265
2015,208231.27262638792
2016,195418.8578708902
2017,198878.8537782343
2018,122405.69400560908
2019,133508.25031580118
2020,111760.0284412912
2021,113177.0600451686
2022,170207.5254167376
2023,131576.5891124858
2024,227826.62006996994
2025,368214.55190951296
2026,172380.73015991473
2027,151284.41537854561
2028,147164.3364741785
2029,170403.3020287712
2030,284029.21362090344
2031,258442.37015492877
2032,288625.4027177416
2033,270003.82578584226
2034,158598.56769759054
2035,211888.8582343296
2036,184547.49803229974
2037,191696.48163228796
2038,327377.4570874302
2039,226656.7948244615
2040,353614.0062085232
2041,279974.8709403747
2042,198854.95561075062
2043,168831.72377086675
2044,172937.56533375548
2045,215600.24110896725
2046,136355.20411848734
2047,146396.14047502435
2048,142433.87823374156
2049,140030.43537529244
2050,181397.69446882262
2051,108845.12433897279
2052,133864.86481859407
2053,146550.88004210987
2054,93371.44092558743
2055,156005.83881362266
2056,137126.3235154634
2057,120197.73644100093
2058,228095.53807268964
2059,129453.4568872807
2060,168499.6216343942
2061,183687.97985533613
2062,135612.34659655884
2063,115717.60079658339
2064,149224.21153163104
2065,120981.62029669342
2066,171594.69441553272
2067,110513.0130619505
2068,123302.2747872913
2069,82927.1323598983
2070,110468.31248662337
2071,93215.2156395211
2072,130360.78972629941
2073,138018.54006198107
2074,183696.93895236595
2075,147256.48292137726
2076,125624.41055464855
2077,154864.53566424557
2078,127877.94175102665
2079,127181.15406980229
2080,119604.43472427998
2081,124335.84450166783
2082,132148.37437975418
2083,142459.5303240328
2084,118670.58714652125
2085,124536.74250495716
2086,138895.41456392428
2087,117545.58579815543
2088,97286.58485332612
2089,77695.85727521262
2090,129646.8599092413
2091,125047.85414289898
2092,135475.92919351556
2093,120349.29944948792
2094,124821.36848234698
2095,156857.4324753535
2096,80419.64747167766
2097,96391.01354463304
2098,150032.25226617852
2099,59479.11173832097
2100,85011.32508905078
2101,131688.33351660892
2102,122671.42342501349
2103,102113.22201700891
2104,107001.42527999471
2105,131777.52130086106
2106,60989.35299316945
2107,224914.42243262506
2108,116050.52705440448
2109,116134.11977971009
2110,132932.20911419526
2111,137370.3600869774
2112,137113.80241879824
2113,122725.64675220975
2114,108047.15639291488
2115,157790.81327128748
2116,115353.60700841846
2117,151224.76134024386
2118,119177.72867108863
2119,104404.00138688959
2120,117330.90296774778
2121,110108.02091060016
2122,107598.37706724527
2123,91282.22298740373
2124,157877.69737173087
2125,119003.76162367187
2126,159901.77955869408
2127,160472.892627426
2128,130315.06842538512
2129,106967.39243818361
2130,141989.4184295042
2131,154571.66527691745
2132,112057.46096215489
2133,121477.1623644654
2134,121582.9059338299
2135,98950.42384449122
2136,66192.71923816555
2137,118013.10864866409
2138,131699.46251207718
2139,151154.86004243692
2140,139268.34151252903
2141,148319.65273542912
2142,129525.4943778261
2143,140149.32483244754
2144,117169.36069569847
2145,136571.30673038546
2146,166005.6331475029
2147,117752.32466070623
2148,118458.79867397441
2149,142369.27168548168
2150,222938.1495760878
2151,122932.38793189492
2152,194946.0916122575
2153,175814.56892411187
2154,108931.90937909819
2155,138769.0740509055
2156,268476.36102649383
2157,224713.08199518936
2158,240204.0610392447
2159,207683.51520045378
2160,169456.1086145379
2161,241995.70096700854
2162,442034.1545847823
2163,344087.29267572454
2164,252467.20123333318
2165,185990.5642217058
2166,146628.3162751757
2167,209629.41154391627
2168,201735.8030163895
2169,196990.73983998454
2170,216292.91666837884
2171,144451.39501186702
2172,135297.58527092403
2173,165353.1082495757
2174,230708.77376947552
2175,317252.31403626886
2176,324666.7307635178
2177,241211.91725608395
2178,211224.87608588926
2179,140802.41535521112
2180,212212.3250565014
2181,188832.12221039907
2182,219797.6266576038
2183,189737.41476388235
2184,123141.45519113347
2185,127674.57240023057
2186,137207.88701832
2187,153273.03306831984
2188,154787.05352791768
2189,217695.9567998333
2190,84291.58987984931
2191,85284.98509360309
2192,95824.24152858123
2193,104978.39280294611
2194,101304.36721522715
2195,113776.69685108843
2196,99748.24701570188
2197,110741.75461427525
2198,163893.27749441637
2199,177955.77163829774
2200,148292.32224101017
2201,158205.18487776152
2202,221731.54552914482
2203,160291.69605527577
2204,191281.51577243142
2205,109880.41858440475
2206,147502.40774665822
2207,206950.74876225786
2208,251474.58352661063
2209,209108.65738389624
2210,131652.1381020507
2211,116666.579722251
2212,111045.08465547035
2213,105715.17987620262
2214,126744.88860894112
2215,103568.19527764508
2216,135576.04949303274
2217,74971.04785804474
2218,63745.47943338428
2219,63454.7886355276
2220,59537.88778163276
2221,313084.82692241034
2222,250188.85057173675
2223,270908.10751998477
2224,205101.3114954343
2225,125219.40280633955
2226,168566.88040546322
2227,191820.3165467297
2228,265730.26176174154
2229,243302.1782468856
2230,150860.4974310207
2231,215482.55180357562
2232,173762.7936726733
2233,167658.35393443648
2234,246696.90992921285
2235,218678.79892449483
2236,276050.59097978275
2237,355631.31357061287
2238,204738.77725685292
2239,110588.96206075266
2240,160493.88675983122
2241,167933.28850220496
2242,125556.50009496158
2243,122826.1836554029
2244,104228.75838597008
2245,99838.12181709621
2246,146972.86708234047
2247,106912.09412771558
2248,129541.61505980144
2249,125934.30686285462
2250,133231.70106162984
2251,143056.22470272277
2252,168880.6069862233
2253,155347.77966578145
2254,182537.70485336712
2255,187775.70127173892
2256,187336.14617171392
2257,198433.63264119753
2258,171929.76625291482
2259,176993.22880684378
2260,171965.44355075006
2261,190440.762215375
2262,202546.2242870885
2263,336243.70423164096
2264,439010.3245729599
2265,195321.51413006635
2266,311401.1520131856
2267,350384.97912371653
2268,383028.6560653029
2269,143138.7369789999
2270,179611.65871118853
2271,221504.33588897606
2272,195669.6484881437
2273,162978.71970378197
2274,170952.34666075828
2275,169126.25188453405
2276,187543.96072926867
2277,192667.08403835513
2278,145746.80808512305
2279,131355.69846595053
2280,123754.46163390932
2281,164668.44698026506
2282,188479.32888477188
2283,98994.52458089753
2284,109113.18368101346
2285,143839.51018294253
2286,126553.05301142379
2287,347860.3409963853
2288,272348.39444514987
2289,390450.0538108921
2290,438836.82291163877
2291,322590.42310539656
2292,444574.9951749728
2293,506110.1013382799
2294,451102.41271398764
2295,438992.6481754234
2296,295220.77767826256
2297,303038.37329956936
2298,307740.81239878346
2299,401241.45496219426
2300,333916.8334659438
2301,272972.29954390414
2302,234113.64826577684
2303,244259.72786523605
2304,243045.30963465967
2305,185440.67167041768
2306,178190.43010691137
2307,186448.0838246046
2308,213197.90766365276
2309,293545.55905402714
2310,229862.95408607414
2311,194771.21411501788
2312,182679.07755156374
2313,173770.61729044453
2314,171097.98283955603
2315,180432.8443476271
2316,185873.24308164907
2317,175032.12343145808
2318,180305.7669067754
2319,177004.10604563061
2320,204741.47351279034
2321,246377.1204203646
2322,167400.29815570352
2323,179154.58640444808
2324,171112.37914880618
2325,207061.63621492518
2326,164140.97581940205
2327,218543.05373549525
2328,236161.27331029894
2329,190591.50331163485
2330,173436.6741712317
2331,358852.4832965173
2332,403449.6200243708
2333,313092.8276159318
2334,254346.522256948
2335,255752.56830657332
2336,323403.13294657454
2337,230563.4766826782
2338,288556.3233182361
2339,227673.15366141492
2340,387825.94429744186
2341,217715.66646520668
2342,227582.1721028344
2343,226694.20041825192
2344,242370.70183406794
2345,228882.4277678116
2346,222339.7738386739
2347,209483.24372978162
2348,231130.04070205256
2349,179964.7483630476
2350,281987.2205678653
2351,254714.2116020353
2352,241983.26034417909
2353,234751.64711956886
2354,137900.7223227482
2355,150191.0574027929
2356,153681.94474992788
2357,186458.59790802287
2358,197024.02024053395
2359,125906.6224792579
2360,114992.9001649657
2361,143805.6176446409
2362,265823.83383045776
2363,142422.35537571635
2364,163311.3528927363
2365,223898.71420661465
2366,193291.76107083284
2367,216944.3005840018
2368,223126.1333323424
2369,212952.09428505448
2370,175157.7376239855
2371,174601.9865693462
2372,191876.30660609686
2373,291529.7278093733
2374,323771.17324704566
2375,261269.38569435597
2376,289483.3231097692
2377,357156.1036970846
2378,143717.16343743325
2379,188668.9014063931
2380,140857.63745627826
2381,157428.1307131854
2382,195613.20229368267
2383,204743.2708131429
2384,262816.2888549798
2385,165061.05627940476
2386,134066.69862423683
2387,141008.21954294894
2388,87208.98901172503
2389,126823.0414601314
2390,143290.4201078547
2391,149227.29189599046
2392,119043.25796790117
2393,168640.5115211229
2394,145709.36321919592
2395,204417.6959524125
2396,135761.79317628968
2397,212297.76666232853
2398,123982.45186634219
2399,51751.676816971136
2400,54594.20115248834
2401,111259.55488613895
2402,142511.44636756871
2403,128577.64397044921
2404,145687.39908082536
2405,161973.41131202318
2406,142203.27489797125
2407,128310.84614613334
2408,146213.26143203492
2409,130600.83391086714
2410,173829.6839315328
2411,119014.81943783959
2412,146420.66739133056
2413,133031.9556487131
2414,143762.20383464688
2415,131137.23853709205
2416,132381.48743575392
2417,127985.02323522209
2418,129757.02270757465
2419,128186.36737301391
2420,129277.01440925618
2421,149260.55039505262
2422,122571.54968456656
2423,126954.09587454809
2424,153692.61447043848
2425,219962.268242029
2426,125771.63567455047
2427,145927.01079777643
2428,169038.11726570292
2429,116847.91415766497
2430,129198.95641164665
2431,114552.80902436229
2432,141848.85200843465
2433,142284.10560653463
2434,135878.16115777157
2435,146537.1824911085
2436,104544.16162397694
2437,108006.80104735061
2438,117327.14307004272
2439,111654.24410923918
2440,120004.98915609786
2441,86363.90247579194
2442,100228.3128194727
2443,118769.79097854576
2444,120188.61054693296
2445,78510.8290830332
2446,124879.1733836512
2447,179281.76813147418
2448,132377.4119626674
2449,108856.5391977199
2450,149377.90389152322
2451,114630.78530871408
2452,206200.07693401308
2453,96172.48292038152
2454,127021.8722949918
2455,114630.66157385801
2456,137726.94612822006
2457,125164.51535085964
2458,120606.34486994335
2459,108486.17489423402
2460,134286.1980140614
2461,114130.0989033481
2462,135684.16702988488
2463,126044.02381023175
2464,172183.96554551265
2465,134769.37669968436
2466,110306.26186966419
2467,144013.4594872987
2468,76081.38582457628
2469,72786.48927624316
2470,177140.24187318474
2471,211156.03338291286
2472,164949.5010768284
2473,114998.49936528743
2474,78039.89884521937
2475,223470.8822346889
2476,111491.945879139
2477,129414.83907371119
2478,150765.4097961426
2479,114224.45032564667
2480,155732.87462781477
2481,121266.00562013239
2482,129378.70804056623
2483,114323.60806507696
2484,122571.04762173988
2485,126492.75810824
2486,152925.28375459957
2487,188665.02734052466
2488,163723.9123043658
2489,155816.96920917186
2490,151176.36802941852
2491,87555.29455450366
2492,166504.68758555414
2493,152894.93562374054
2494,155404.84343221018
2495,80988.3320642903
2496,238499.10824806424
2497,153723.6637351168
2498,109445.99323557192
2499,95295.25126192794
2500,127593.98640349787
2501,139642.07340763515
2502,145483.93839523417
2503,84077.26641637956
2504,189799.3498157674
2505,231470.44375767262
2506,247151.15508211486
2507,293296.8232212209
2508,242311.96927228494
2509,212940.10159089087
2510,219330.39975633533
2511,177799.11294519063
2512,216526.9381835958
2513,208282.72076058784
2514,248559.57469745696
2515,160995.85006814057
2516,163309.76602526024
2517,141613.73057074516
2518,150854.5944995608
2519,225478.15316010517
2520,208703.88191512602
2521,191678.32569169434
2522,223858.87647072886
2523,122574.30422672514
2524,141504.84510525904
2525,145410.87545362682
2526,141812.81450420618
2527,110170.47285031826
2528,127630.93470667915
2529,136478.83476234242
2530,122851.65038481695
2531,242905.9633696952
2532,226243.2747612435
2533,199266.2305302642
2534,235879.421704813
2535,336670.26163288165
2536,233181.6313840587
2537,224545.28624713043
2538,178623.76430774239
2539,184910.95756201638
2540,171852.18928996025
2541,174591.82211465156
2542,164611.93786066672
2543,131755.88403946656
2544,119498.08452804277
2545,130429.20764930759
2546,121937.00184588993
2547,143850.67078705897
2548,152152.16566985613
2549,161185.34565599848
2550,266854.846606329
2551,143196.54443511792
2552,124019.49820331085
2553,68715.25382928959
2554,102604.47373696265
2555,120341.72971185017
2556,101279.47609482348
2557,111259.21431737466
2558,152594.68783287366
2559,135701.89605781212
2560,136645.5255979211
2561,143783.80465834637
2562,138687.8511296128
2563,150233.6931433031
2564,182951.81227590193
2565,149212.40105329326
2566,165037.57728776868
2567,128108.56635469022
2568,211328.64947971006
2569,198577.03423514072
2570,125990.66378514565
2571,188616.53239842752
2572,164475.20317232067
2573,231524.9878771971
2574,292520.73324405076
2575,132450.6150370481
2576,125249.84284484344
2577,167834.79128723725
2578,79864.23324889666
2579,66995.61012874747
2580,130708.00069418034
2581,107600.4383000292
2582,103509.87643825547
2583,285604.93360965035
2584,162884.1397302948
2585,171824.1239754153
2586,199508.24655919295
2587,193258.48424148766
2588,150153.27550892293
2589,143567.7932847259
2590,219028.90930295116
2591,226683.71176776302
2592,210975.69799897054
2593,258986.3574497862
2594,178334.67914729333
2595,198516.197232727
2596,324571.0158615212
2597,186252.1552656632
2598,268187.340480168
2599,310024.68266193604
2600,169460.2849213047
2601,143808.24247293876
2602,78753.7329395266
2603,95030.71016327487
2604,92349.68062951315
2605,71889.76665377503
2606,146485.883443925
2607,188155.41596913245
2608,201573.44002749724
2609,166853.35256845495
2610,112842.66708389652
2611,144108.54051306262
2612,153530.91176109927
2613,130041.14877466696
2614,122971.70220721896
2615,150289.74367650264
2616,136987.80798928157
2617,173360.01705654062
2618,187613.7431323135
2619,181807.56784521794
2620,186946.10646146294
2621,180460.8934954162
2622,182895.3848093445
2623,252448.05170685152
2624,286529.46545045066
2625,335549.8972886841
2626,172960.78670119075
2627,168071.10519077952
2628,454178.2711295076
2629,605178.0127396099
2630,407220.0757422203
2631,477179.5898838262
2632,460479.31283698144
2633,328978.6264322337
2634,388985.41491344257
2635,154553.0730171334
2636,171312.45259039584
2637,176619.01495289532
2638,268264.8255254406
2639,199564.7140422816
2640,147609.26342767698
2641,104829.26962469374
2642,196122.87704753154
2643,100370.80212721041
2644,123411.83007843158
2645,100463.0262186615
2646,91111.42655172413
2647,100652.85921483357
2648,136141.35422367885
2649,147104.4007716351
2650,143391.92073907732
2651,142514.0735969034
2652,415310.1863949283
2653,244694.90984196073
2654,254189.63470175062
2655,347813.65036120155
2656,304121.1977889722
2657,335859.8460138314
2658,293369.62897613284
2659,328928.5232239227
2660,331693.01547847484
2661,318455.08072225197
2662,336898.1032472193
2663,271379.78199277626
2664,290052.76148846926
2665,343417.0436271446
2666,296469.3056277669
2667,168812.64773432486
2668,177817.85573355554
2669,177152.08793182668
2670,301256.6038653134
2671,182309.4562877407
2672,183903.50506228657
2673,209790.61789089907
2674,210550.51074600322
2675,173193.08344593
2676,184715.35111401617
2677,197074.1912929352
2678,260600.47836510206
2679,277717.4665134929
2680,266357.4227666937
2681,422547.78395158664
2682,351915.23161386314
2683,492449.94085989473
2684,313884.64826323045
2685,354891.9178894734
2686,251642.92319716673
2687,338749.6678923803
2688,222314.23212001147
2689,211482.17483101028
2690,500247.0539610084
2691,190286.59270516154
2692,133966.39234196153
2693,186535.42480565628
2694,133436.8561747899
2695,187037.30811906848
2696,183130.81952628322
2697,189398.8769121203
2698,201024.88795903025
2699,176616.3173605916
2700,159793.99262593364
2701,150539.1460835625
2702,115690.0967562023
2703,130336.61880838945
2704,138654.49388413245
2705,118216.91375295862
2706,119988.70180501354
2707,128320.99512903384
2708,140043.81353235274
2709,116727.40020451206
2710,123913.63890510568
2711,297470.3747619286
2712,394978.44859475555
2713,168487.69116611886
2714,149179.82093054202
2715,170485.41889380597
2716,148970.0124816148
2717,189009.21974743155
2718,234537.22701559297
2719,156464.123543635
2720,180805.61177921618
2721,136503.9005574088
2722,150832.61607888225
2723,142384.2303264581
2724,126203.99272646046
2725,134027.75062269505
2726,148951.09681595254
2727,168435.15338904047
2728,168336.73722009387
2729,150362.96042503224
2730,142850.81032802278
2731,128227.18225275363
2732,127044.19934259904
2733,155624.26840990037
